title: Nam's Curated Rolls
// Unique Weapons
dimwishlist:item=2852052802&perks=1482024992,1885400500,1820235745,4049631843#notes:PvE
dimwishlist:item=431721920&perks=839105230,3142289711,64866129,2675184851#notes:PvE Crafted - Range MW
dimwishlist:item=999767358&perks=839105230,2680121939,848860060,3744057135#notes:PvE Crafted - Charge MW
dimwishlist:item=2272041093&perks=839105230,689005463,2308090567,3418165135#notes:PvE Crafted - Charge MW
dimwishlist:item=1911060537&perks=839105230,689005463,573122728,395388285#notes:PvE Crafted - Charge MW
dimwishlist:item=4230965989&perks=839105230,106909392,461595545,2896748467#notes:PvE Crafted - Handling MW
dimwishlist:item=2194955522&perks=839105230,3142289711,1171147302,2675184851#notes:PvE Crafted
dimwishlist:item=1321506184&perks=839105230,106909392,1409206216,2896748467#notes:PvE Crafted
dimwishlist:item=1572896086&perks=839105230,1087426260,4245865861,3007133316#notes:PvE Crafted - Stability MW
dimwishlist:item=3103325054&perks=839105230,3142289711,848860060,2939589096#notes:PvE Crafted - Stability MW
dimwishlist:item=2708806099&perks=839105230,1885400500,1906147653,2675184851#notes:PvE Crafted - Stability MW
dimwishlist:item=2708806099&perks=839105230,1885400500,2014892510,2923251173#notes:PvP Crafted - Range MW
dimwishlist:item=1751893422&perks=839105230,3142289711,3719974635,4045335048#notes:PvP Crafted - Range MW
dimwishlist:item=3428521585&perks=839105230,3142289711,2938480696,288411554#notes:PvE Crafted - Range MW
dimwishlist:item=2097055732&perks=839105230,1885400500,2682205016,3418165135#notes:PvE Crafted - Stability MW
dimwishlist:item=2097055732&perks=839105230,1561002382,2014892510,2717805783#notes:PvP Crafted - Range MW
dimwishlist:item=2221264583&perks=839105230,3142289711,1906147653,1183436451#notes:PvE Crafted - Stability MW
dimwishlist:item=1959650777&perks=1478423395,3796465595,1906147653,344235611#notes:PvE Crafted
dimwishlist:item=3489657138&perks=1478423395,3796465595,3528046508,2275087323#notes:PvE Crafted - Handling MW
dimwishlist:item=3175851496&perks=1478423395,3796465595,406461158,3007133316#notes:PvE Crafted - Blast Radius MW
dimwishlist:item=1937552980&perks=839105230,3142289711,64866129,169755979#notes:PvE Crafted - Stability MW
dimwishlist:item=297296830&perks=839105230,1968497646,1658784563,3431277734#notes:PvE Crafted - Reload MW
dimwishlist:item=2218569744&perks=1482024992,3142289711,1906147653,1720528630#notes:PvE Crafted - Range MW
dimwishlist:item=1366394399&perks=839105230,106909392,573122728,64866129#notes:PvE Crafted - Stability MW
dimwishlist:item=1392919471&perks=4090651448,3142289711,461595545,2675184851#notes:PvE Crafted
dimwishlist:item=4248569242&perks=3250034553,791862061,461595545,2402480669#notes:PvE Crafted - Range MW
dimwishlist:item=1168625549&perks=466087222,106909392,4245865861,2675184851#notes:PvE Crafted
dimwishlist:item=4225322581&perks=1332244541,791862061,2014892510,711234314#notes:PvP Crafted - Range MW
dimwishlist:item=1679868061&perks=1482024992,791862061,191144788,1370847713#notes:PvP Crafted - Handling MW
dimwishlist:item=1298815317&perks=839105230,106909392,1171147302,1720528630#notes:PvE Crafted - Range MW
dimwishlist:item=502356570&perks=3250034553,3142289711,2717805783,1161469972#notes:PvP Crafted - Range MW
dimwishlist:item=2490988246&perks=4090651448,3142289711,494941759,2675184851#notes:PvE Crafted - Range MW
dimwishlist:item=2490988246&perks=4090651448,3142289711,494941759,781192741#notes:PvE Crafted - Range MW
dimwishlist:item=2149683300&perks=202670084,1140096971,494941759,1720528630#notes:PvE Crafted - Range MW
dimwishlist:item=2149683300&perks=202670084,1140096971,4207509907,509594246#notes:PvP Crafted - Range MW
dimwishlist:item=3886416794&perks=4090651448,3142289711,4245865861,3007133316#notes:PvE Crafted - Range MW
dimwishlist:item=3107853529&perks=839105230,1885400500,4116820839,2717805783#notes:PvP Crafted - Handling MW
dimwishlist:item=3228096719&perks=839105230,106909392,2495011826,395388285#notes:PvE Crafted
dimwishlist:item=2990047042&perks=839105230,106909392,461595545,395388285#notes:PvE Crafted - Handling MW
dimwishlist:item=2990047042&perks=839105230,106909392,461595545,3418165135#notes:PvE Crafted - Handling MW
dimwishlist:item=4067556514&perks=839105230,1087426260,2682205016,395388285#notes:PvE Crafted - Stability MW
dimwishlist:item=3257091167&perks=436053704,269888150,1618208178,3418165135#notes:PvE Crafted
// Destiny Content Vault
dimwishlist:item=3573686365&perks=3661387068,1687452232,3161816588,1427256713#notes:PvE Excellent - Stability MW
dimwishlist:item=3573686365&perks=839105230,776531651,1427256713#notes:PvE - Stability MW
dimwishlist:item=2527666306&perks=1482024992,1885400500,706527188,3425386926#notes:PvP Excellent
dimwishlist:item=2351180975&perks=4090651448,1885400500,247725512,47981717#notes:PvP Excellent
dimwishlist:item=1481892490&perks=1482024992,1968497646,706527188,2846385770#notes:PvP
dimwishlist:item=1481892490&perks=3250034553,1561002382,706527188,3425386926#notes:PvP
dimwishlist:item=1856262127&perks=3250034553,1968497646,3592538738,3523296417#notes:PvE
dimwishlist:item=495940989&perks=3661387068,1885400500,3300816228,4293542123#notes:PvE Excellent - Stability MW
dimwishlist:item=495940989&perks=3661387068,1885400500,3300816228,365154968#notes:PvE Excellent - Stability MW
dimwishlist:item=2603335652&perks=3661387068,1885400500,1820235745,4293542123#notes:PvE Excellent
dimwishlist:item=3658188704&perks=1482024992,1561002382,1168162263,3047969693#notes:PvP
dimwishlist:item=2812100428&perks=1840239774,679225683,1195158366,3047969693#notes:PvP
dimwishlist:item=2812100428&perks=1482024992,1561002382,2450788523,3047969693#notes:PvP
dimwishlist:item=1641430382&perks=2405638014,1885400500,247725512,1546637391#notes:PvE Flawless
dimwishlist:item=3717177717&perks=663495154,3142289711,1359896290,1015611457#notes:PvP Flawless - Range MW
dimwishlist:item=1313528549&perks=3666208348,3625355092,2590710093,2396489472#notes:PvE
// Chroma Rush
dimwishlist:item=1119734784&perks=3661387068,106909392,1820235745,3425386926#notes:PvE Flawless - Range MW
dimwishlist:item=1119734784&perks=4090651448,106909392,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1392496348,106909392,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1482024992,106909392,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1840239774,106909392,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=3250034553,106909392,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=3661387068,3142289711,1820235745,3425386926#notes:PvE Flawless - Range MW
dimwishlist:item=1119734784&perks=4090651448,3142289711,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1392496348,3142289711,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1482024992,3142289711,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1840239774,3142289711,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=3250034553,3142289711,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=3661387068,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=4090651448,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1392496348,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1482024992,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1840239774,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3250034553,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3661387068,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=4090651448,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1392496348,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1482024992,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1840239774,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3250034553,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3661387068,1431678320,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=4090651448,1431678320,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1392496348,1431678320,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1482024992,1431678320,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1840239774,1431678320,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3250034553,1431678320,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3661387068,1087426260,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=4090651448,1087426260,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1392496348,1087426260,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1482024992,1087426260,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1840239774,1087426260,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3250034553,1087426260,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=106909392,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3142289711,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1431678320,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1087426260,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3661387068,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=4090651448,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1392496348,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1482024992,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1840239774,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3250034553,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3661387068,106909392,1820235745,3592538738#notes:PvE Flawless - Range MW
dimwishlist:item=1119734784&perks=4090651448,106909392,1820235745,3592538738#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1392496348,106909392,1820235745,3592538738#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1482024992,106909392,1820235745,3592538738#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1840239774,106909392,1820235745,3592538738#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=3250034553,106909392,1820235745,3592538738#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=3661387068,3142289711,1820235745,3592538738#notes:PvE Flawless - Range MW
dimwishlist:item=1119734784&perks=4090651448,3142289711,1820235745,3592538738#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1392496348,3142289711,1820235745,3592538738#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1482024992,3142289711,1820235745,3592538738#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=1840239774,3142289711,1820235745,3592538738#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=3250034553,3142289711,1820235745,3592538738#notes:PvE Excellent - Range MW
dimwishlist:item=1119734784&perks=3661387068,3230963543,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=4090651448,3230963543,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1392496348,3230963543,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1482024992,3230963543,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1840239774,3230963543,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3250034553,3230963543,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3661387068,3177308360,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=4090651448,3177308360,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1392496348,3177308360,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1482024992,3177308360,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1840239774,3177308360,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3250034553,3177308360,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3661387068,1431678320,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=4090651448,1431678320,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1392496348,1431678320,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1482024992,1431678320,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1840239774,1431678320,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3250034553,1431678320,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3661387068,1087426260,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=4090651448,1087426260,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1392496348,1087426260,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1482024992,1087426260,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1840239774,1087426260,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3250034553,1087426260,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=106909392,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3142289711,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3230963543,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3177308360,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1431678320,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1087426260,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3661387068,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=4090651448,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1392496348,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1482024992,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1840239774,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=3250034553,1820235745,3592538738#notes:PvE - Range MW
dimwishlist:item=1119734784&perks=1820235745,3592538738#notes:PvE - Range MW
// Gnawing Hunger
dimwishlist:item=821154603&perks=839105230,1087426260,1820235745,3425386926#notes:PvE Flawless - Range MW
dimwishlist:item=821154603&perks=3661387068,1087426260,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=4090651448,1087426260,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=1392496348,1087426260,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=1482024992,1087426260,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=1840239774,1087426260,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=3250034553,1087426260,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=839105230,106909392,1820235745,3425386926#notes:PvE Flawless - Range MW
dimwishlist:item=821154603&perks=3661387068,106909392,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=4090651448,106909392,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=1392496348,106909392,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=1482024992,106909392,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=1840239774,106909392,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=3250034553,106909392,1820235745,3425386926#notes:PvE Excellent - Range MW
dimwishlist:item=821154603&perks=839105230,3142289711,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=3661387068,3142289711,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=4090651448,3142289711,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1392496348,3142289711,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1482024992,3142289711,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1840239774,3142289711,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=3250034553,3142289711,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=839105230,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=3661387068,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=4090651448,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1392496348,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1482024992,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1840239774,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=3250034553,3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=839105230,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=3661387068,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=4090651448,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1392496348,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1482024992,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1840239774,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=3250034553,3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1087426260,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=106909392,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=3142289711,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=3230963543,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=3177308360,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=839105230,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=3661387068,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=4090651448,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1392496348,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1482024992,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1840239774,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=3250034553,1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=1820235745,3425386926#notes:PvE - Range MW
dimwishlist:item=821154603&perks=839105230,3142289711,1890422124,3425386926#notes:PvP Flawless - Range MW
dimwishlist:item=821154603&perks=3661387068,3142289711,1890422124,3425386926#notes:PvP Excellent - Range MW
dimwishlist:item=821154603&perks=4090651448,3142289711,1890422124,3425386926#notes:PvP Excellent - Range MW
dimwishlist:item=821154603&perks=1392496348,3142289711,1890422124,3425386926#notes:PvP Excellent - Range MW
dimwishlist:item=821154603&perks=1482024992,3142289711,1890422124,3425386926#notes:PvP Excellent - Range MW
dimwishlist:item=821154603&perks=1840239774,3142289711,1890422124,3425386926#notes:PvP Excellent - Range MW
dimwishlist:item=821154603&perks=3250034553,3142289711,1890422124,3425386926#notes:PvP Excellent - Range MW
dimwishlist:item=821154603&perks=839105230,3230963543,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=3661387068,3230963543,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=4090651448,3230963543,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=1392496348,3230963543,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=1482024992,3230963543,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=1840239774,3230963543,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=3250034553,3230963543,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=839105230,106909392,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=3661387068,106909392,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=4090651448,106909392,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=1392496348,106909392,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=1482024992,106909392,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=1840239774,106909392,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=3250034553,106909392,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=3142289711,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=3230963543,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=106909392,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=839105230,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=3661387068,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=4090651448,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=1392496348,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=1482024992,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=1840239774,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=3250034553,1890422124,3425386926#notes:PvP - Range MW
dimwishlist:item=821154603&perks=1890422124,3425386926#notes:PvP - Range MW
// Lodbrok C
dimwishlist:item=2328531378&perks=839105230,1885400500,1354429876,365154968#notes:PvE Flawless - Range MW
dimwishlist:item=2328531378&perks=4090651448,1885400500,1354429876,365154968#notes:PvE Excellent - Range MW
dimwishlist:item=2328531378&perks=3661387068,1885400500,1354429876,365154968#notes:PvE Excellent - Range MW
dimwishlist:item=2328531378&perks=1482024992,1885400500,1354429876,365154968#notes:PvE Excellent - Range MW
dimwishlist:item=2328531378&perks=3250034553,1885400500,1354429876,365154968#notes:PvE Excellent - Range MW
dimwishlist:item=2328531378&perks=1467527085,1885400500,1354429876,365154968#notes:PvE Excellent - Range MW
dimwishlist:item=2328531378&perks=1840239774,1885400500,1354429876,365154968#notes:PvE Excellent - Range MW
